time_ms	current_mA	power_mW
85272	49.40	250.00
85274	47.90	242.00
85277	49.10	246.00
85279	48.20	242.00
85281	49.30	250.00
85284	49.50	250.00
85286	49.30	250.00
85288	49.60	250.00
85290	48.70	252.00
85293	49.60	250.00
85295	47.80	250.00
85297	49.00	242.00
85300	49.10	246.00
85302	48.10	242.00
85304	49.50	250.00
85306	50.00	252.00
85309	49.50	250.00
85311	49.70	250.00
85313	49.20	250.00
85316	49.10	246.00
85318	47.60	246.00
85320	49.10	246.00
85323	49.30	250.00
85325	49.90	242.00
85327	49.70	250.00
85329	49.40	250.00
85332	49.50	250.00
85334	49.30	250.00
85336	48.90	246.00
85339	49.10	246.00
85341	47.40	240.00
85343	49.30	250.00
85345	50.00	252.00
85348	49.50	240.00
85350	49.70	246.00
85352	49.10	246.00
85355	49.30	246.00
85357	49.40	250.00
85359	49.00	246.00
85361	49.10	246.00
85364	47.90	242.00
85366	49.90	252.00
85368	48.70	246.00
85371	49.80	250.00
85373	48.90	246.00
85375	49.00	246.00
85377	49.60	250.00
85380	47.70	250.00
85382	49.60	246.00
85384	47.80	250.00
85387	48.20	242.00
85389	50.40	252.00
85391	48.40	242.00
85394	49.00	246.00
85396	49.00	246.00
85398	49.10	246.00
85400	49.70	250.00
85403	48.60	246.00
85405	49.00	250.00
85407	48.00	250.00
85410	49.60	250.00
85412	49.50	250.00
85414	47.60	240.00
85416	49.30	250.00
85419	49.00	246.00
85421	49.20	250.00
85423	49.50	250.00
85426	48.80	246.00
85428	49.50	250.00
85430	47.90	242.00
85433	49.90	246.00
85435	49.50	250.00
85437	49.00	240.00
85439	49.40	250.00
85442	49.10	250.00
85444	49.50	250.00
85446	50.10	252.00
85449	49.10	246.00
85451	49.30	250.00
85453	48.00	242.00
85455	49.20	250.00
85458	49.00	246.00
85460	49.20	250.00
85462	49.40	250.00
85465	49.80	250.00
85467	49.60	250.00
85469	47.70	250.00
85471	49.60	250.00
85474	49.50	250.00
85476	47.90	242.00
85478	49.30	250.00
85481	48.00	242.00
85483	49.20	250.00
85485	49.70	250.00
85488	49.60	250.00
85490	49.70	250.00
85492	48.00	246.00
85494	48.90	246.00
85497	48.20	250.00
85499	49.20	242.00
85501	49.50	246.00
85504	48.10	242.00
85506	50.20	252.00
85508	49.80	250.00
85510	49.60	250.00
85513	49.10	246.00
85515	48.80	246.00
85517	49.70	250.00
85520	47.90	250.00
85522	49.40	246.00
85524	49.10	246.00
85526	49.70	242.00
85529	49.70	250.00
85531	49.50	250.00
85533	49.00	246.00
85536	49.20	246.00
85538	48.90	246.00
85540	49.20	250.00
85543	47.80	240.00
85545	49.20	250.00
85547	49.50	250.00
85549	49.50	242.00
85552	49.50	250.00
85554	49.20	246.00
85556	48.90	246.00
85559	47.50	246.00
85561	49.40	250.00
85563	49.10	246.00
85565	47.90	240.00
85568	49.40	250.00
85570	49.20	246.00
85572	49.50	250.00
85575	49.20	250.00
85577	48.80	246.00
85579	49.30	246.00
85581	47.60	250.00
85584	50.00	250.00
85586	48.50	250.00
85588	49.20	242.00
85591	49.40	250.00
85593	48.30	242.00
85595	49.20	250.00
85598	49.40	250.00
85600	49.20	250.00
85602	49.10	246.00
85604	49.00	246.00
85607	49.80	250.00
85609	48.00	250.00
85611	49.50	242.00
85614	49.00	250.00
85616	49.40	240.00
85618	49.30	250.00
85620	49.20	250.00
85623	49.20	250.00
85625	49.70	250.00
85627	49.30	250.00
85630	49.60	250.00
85632	47.70	240.00
85634	49.40	250.00
85636	49.50	250.00
85639	49.40	240.00
85641	49.40	246.00
85643	49.20	250.00
85646	49.40	250.00
85648	49.70	250.00
85650	49.30	250.00
85653	49.00	246.00
85655	47.50	240.00
85657	49.50	250.00
85659	49.00	246.00
85662	49.20	250.00
85664	49.00	246.00
85666	49.70	250.00
85669	50.10	250.00
85671	48.00	250.00
85673	49.30	246.00
85675	48.60	250.00
85678	47.10	236.00
85680	49.40	250.00
85682	49.30	250.00
85685	49.30	250.00
85687	49.60	250.00
85689	49.60	250.00
85691	49.70	250.00
85694	47.60	250.00
85696	48.80	250.00
85698	48.10	246.00
85701	49.60	242.00
85703	49.40	250.00
85705	48.40	242.00
85708	49.50	250.00
85710	49.50	250.00
85712	49.60	250.00
85714	49.00	246.00
85717	47.50	240.00
85719	49.00	246.00
85721	47.80	240.00
85724	49.60	242.00
85726	49.50	252.00
85728	49.20	242.00
85730	49.50	250.00
85733	48.20	250.00
85735	49.20	250.00
85737	49.00	246.00
85740	48.60	246.00
85742	49.20	250.00
85744	48.40	242.00
85746	50.00	252.00
85749	49.40	250.00
85751	49.10	246.00
85753	49.00	250.00
85756	49.20	246.00
85758	49.10	250.00
85760	47.30	246.00
85763	49.40	246.00
85765	49.80	250.00
85767	48.30	242.00
85769	49.60	250.00
85772	49.40	250.00
85774	49.00	246.00
85776	49.50	250.00
85779	49.10	246.00
85781	49.10	246.00
85783	47.90	250.00
85785	49.50	252.00
85788	50.20	250.00
85790	49.60	242.00
85792	49.20	250.00
85795	48.50	242.00
85797	49.20	250.00
85799	49.40	250.00
85801	49.30	250.00
85804	49.20	250.00
85806	47.70	240.00
85808	49.70	250.00
85811	48.60	250.00
85813	49.30	240.00
85815	49.10	246.00
85818	49.10	240.00
85820	49.70	250.00
85822	49.50	250.00
85824	49.10	246.00
85827	50.00	252.00
85829	48.40	242.00
85831	49.50	250.00
85834	48.00	242.00
85836	48.90	246.00
85838	49.30	250.00
85840	49.20	242.00
85843	49.60	250.00
85845	48.60	250.00
85847	49.60	252.00
85850	49.50	250.00
85852	49.00	246.00
85854	49.30	250.00
85856	47.10	236.00
85859	48.80	246.00
85861	49.20	250.00
85863	49.60	250.00
85866	49.10	246.00
85868	49.00	246.00
85870	49.40	250.00
85872	47.80	250.00
85875	49.20	246.00
85877	49.20	246.00
85879	48.60	240.00
85882	49.10	246.00
85884	49.80	250.00
85886	49.70	250.00
85889	49.50	250.00
85891	49.30	250.00
85893	49.30	250.00
85895	47.90	240.00
85898	49.40	246.00
85900	48.80	250.00
85902	49.20	240.00
85905	49.20	250.00
85907	50.10	250.00
85909	49.50	250.00
85911	49.20	250.00
85914	49.10	246.00
85916	49.60	250.00
85918	47.40	240.00
85921	49.30	250.00
85923	48.90	246.00
85925	49.50	250.00
85928	50.00	250.00
85930	49.40	246.00
85932	49.20	246.00
85934	47.70	246.00
85937	49.10	250.00
85939	49.40	250.00
85941	47.90	242.00
85944	49.30	250.00
85946	48.10	242.00
85948	50.10	252.00
85950	50.00	252.00
85953	49.20	246.00
85955	49.20	246.00
85957	48.00	250.00
85960	49.40	250.00
85962	48.00	250.00
85964	49.50	242.00
85966	49.80	250.00
85969	48.40	242.00
85971	49.70	250.00
85973	49.40	250.00
85976	48.70	246.00
85978	49.20	250.00
85980	49.00	246.00
85982	49.30	250.00
85985	47.90	240.00
85987	49.40	250.00
85989	49.30	252.00
85992	49.80	242.00
85994	49.20	250.00
85996	48.90	246.00
85999	49.20	250.00
86001	49.10	246.00
86003	49.20	250.00
86005	49.60	250.00
86008	47.60	240.00
86010	50.00	252.00
86012	49.10	246.00
86015	49.20	240.00
86017	49.20	250.00
86019	48.90	246.00
86021	49.10	246.00
86024	49.80	250.00
86026	49.40	250.00
86028	49.60	250.00
86031	47.70	240.00
86033	49.20	246.00
86035	49.00	246.00
86037	49.40	250.00
86040	48.90	246.00
86042	49.00	246.00
86044	49.50	252.00
86047	48.20	250.00
86049	49.60	250.00
86051	47.90	250.00
86054	49.50	240.00
86056	49.50	250.00
86058	48.30	242.00
86060	49.40	250.00
86063	49.20	246.00
86065	49.30	250.00
86067	49.90	252.00
86070	48.70	246.00
86072	49.20	242.00
86074	47.60	250.00
86076	49.20	246.00
86079	49.50	246.00
86081	49.20	242.00
86083	49.30	250.00
86086	49.50	250.00
86088	49.60	250.00
86090	49.40	250.00
86093	49.00	246.00
86095	49.10	246.00
86097	47.60	240.00
86099	49.60	250.00
86102	49.20	250.00
86104	49.70	240.00
86106	49.60	250.00
86109	49.00	250.00
86111	49.70	250.00
86113	49.10	246.00
86115	48.50	242.00
86118	49.40	250.00
86120	47.90	242.00
86122	49.40	250.00
86125	50.00	252.00
86127	49.30	250.00
86129	49.70	250.00
86131	49.90	250.00
86134	49.20	250.00
86136	47.50	246.00
86138	49.00	246.00
86141	49.00	250.00
86143	48.10	242.00
86145	49.70	250.00
86148	49.10	246.00
86150	49.60	250.00
86152	49.80	250.00
86154	49.10	246.00
86157	49.10	246.00
86159	47.20	246.00
86161	49.40	246.00
86164	48.90	250.00
86166	49.50	240.00
86168	49.20	250.00
86170	48.90	246.00
86173	49.10	246.00
86175	49.50	250.00
86177	49.10	246.00
86180	48.90	246.00
86182	48.00	242.00
86184	49.40	250.00
86186	49.00	246.00
86189	50.00	246.00
86191	49.20	246.00
86193	49.20	240.00
86196	49.30	250.00
86198	48.60	250.00
86200	49.10	246.00
86203	49.30	250.00
86205	48.80	246.00
86207	49.70	250.00
86209	48.10	242.00
86212	49.20	250.00
86214	49.00	246.00
86216	49.10	246.00
86219	49.50	250.00
86221	49.00	250.00
86223	49.00	250.00
86225	47.90	250.00
86228	49.40	250.00
86230	49.30	250.00
86232	47.90	242.00
86235	49.00	246.00
86237	49.00	246.00
86239	49.60	250.00
86241	49.40	250.00
86244	49.30	250.00
86246	49.60	250.00
86248	48.00	252.00
86251	49.80	250.00
86253	49.40	250.00
86255	49.10	236.00
86258	49.10	246.00
86260	49.20	250.00
86262	49.40	250.00
86264	49.60	250.00
86267	49.10	246.00
86269	49.60	250.00
86271	48.20	242.00
86274	49.10	246.00
86276	48.70	246.00
86278	48.80	240.00
86280	49.30	246.00
86283	49.80	246.00
86285	49.40	250.00
86287	49.10	246.00
86290	49.10	246.00
86292	49.90	252.00
86294	48.10	242.00
86296	49.30	250.00
86299	47.70	240.00
86301	49.30	250.00
86303	49.70	250.00
86306	49.50	242.00
86308	49.60	250.00
86310	48.70	250.00
86313	49.40	246.00
86315	48.30	250.00
86317	48.40	242.00
86319	49.00	246.00
86322	47.60	240.00
86324	49.30	250.00
86326	49.80	250.00
86329	49.60	250.00
86331	49.30	250.00
86333	48.70	246.00
86335	49.40	250.00
86338	47.80	246.00
86340	49.10	246.00
86342	48.70	250.00
86345	48.00	242.00
86347	50.10	252.00
86349	49.90	252.00
86351	49.30	250.00
86354	49.40	250.00
86356	48.80	246.00
86358	49.70	250.00
86361	47.50	240.00
86363	49.10	246.00
86365	49.50	250.00
86368	49.60	242.00
86370	49.60	250.00
86372	49.40	246.00
86374	49.10	246.00
86377	49.20	250.00
86379	49.20	250.00
86381	49.10	246.00
86384	47.90	242.00
86386	49.30	250.00
86388	49.10	246.00
86390	50.00	252.00
86393	49.40	250.00
86395	49.00	242.00
86397	49.20	246.00
86400	47.80	250.00
86402	49.20	250.00
86404	49.80	250.00
86406	47.90	242.00
86409	49.30	250.00
86411	48.90	246.00
86413	49.50	250.00
86416	49.20	250.00
86418	49.10	246.00
86420	49.00	246.00
86422	48.80	250.00
86425	49.70	250.00
86427	48.40	250.00
86429	49.40	246.00
86432	49.90	252.00
86434	47.80	240.00
86436	49.30	250.00
86439	49.00	246.00
86441	49.30	250.00
86443	50.00	252.00
86445	49.20	250.00
86448	49.80	250.00
86450	47.50	250.00
86452	49.30	246.00
86455	49.50	250.00
86457	49.30	240.00
86459	49.30	246.00
86461	49.00	246.00
86464	49.40	250.00
86466	49.70	250.00
86468	49.30	250.00
86471	49.00	246.00
86473	47.70	240.00
86475	49.30	250.00
86478	49.30	250.00
86480	49.10	240.00
86482	48.90	250.00
86484	49.30	250.00
86487	49.80	250.00
86489	48.00	250.00
86491	48.90	246.00
86494	49.20	250.00
86496	47.60	240.00
86498	49.50	250.00
86500	48.80	246.00
86503	48.90	246.00
86505	49.40	250.00
86507	49.40	250.00
86510	50.00	250.00
86512	48.00	250.00
86514	48.60	246.00
86516	48.00	246.00
86519	48.50	242.00
86521	49.30	250.00
86523	48.40	242.00
86526	49.40	250.00
86528	49.60	250.00
86530	50.10	252.00
86533	49.30	250.00
86535	48.30	242.00
86537	49.40	246.00
86539	47.50	250.00
86542	49.50	246.00
86544	49.30	250.00
86546	49.30	240.00
86549	49.80	250.00
86551	49.80	250.00
86553	49.50	250.00
86555	49.00	246.00
86558	48.60	246.00
86560	49.20	250.00
86562	47.90	242.00
86565	49.50	250.00
86567	49.60	250.00
86569	49.60	240.00
86571	49.50	252.00
86574	49.40	250.00
86576	49.10	250.00
86578	49.10	246.00
86581	48.90	246.00
86583	50.00	252.00
86585	48.00	242.00
86587	49.90	252.00
86590	49.30	250.00
86592	49.30	250.00
86594	49.70	250.00
86597	49.30	246.00
86599	49.20	246.00
86601	47.50	246.00
86604	49.40	246.00
86606	49.40	252.00
86608	47.80	240.00
86610	49.40	250.00
86613	48.50	242.00
86615	49.60	250.00
86617	49.20	250.00
86620	49.30	250.00
86622	48.90	246.00
86624	48.40	250.00
86626	50.10	252.00
86629	49.70	250.00
86631	49.80	240.00
86633	49.00	246.00
86636	48.60	246.00
86638	49.10	246.00
86640	49.20	250.00
86643	49.00	246.00
86645	49.20	250.00
86647	48.10	242.00
86649	49.80	250.00
86652	49.00	246.00
86654	49.00	240.00
86656	49.10	250.00
86659	49.30	246.00
86661	49.30	250.00
86663	48.30	250.00
86665	49.40	250.00
86668	49.60	250.00
86670	49.10	246.00
86672	49.50	250.00
86675	47.30	240.00
86677	49.20	250.00
86679	49.10	246.00
86681	49.20	242.00
86684	49.20	250.00
86686	48.70	250.00
86688	49.60	250.00
86691	48.50	250.00
86693	49.10	246.00
86695	49.40	250.00
86698	47.60	240.00
86700	49.10	246.00
86702	49.70	250.00
86704	49.40	250.00
86707	49.60	250.00
86709	49.00	246.00
86711	49.50	250.00
86714	48.10	250.00
86716	49.30	246.00
86718	49.20	246.00
86720	49.00	240.00
86723	49.60	250.00
86725	49.80	250.00
86727	49.80	250.00
86730	49.20	246.00
86732	49.10	246.00
86734	49.70	250.00
86736	47.40	240.00
86739	49.40	250.00
86741	48.80	250.00
86743	49.50	240.00
86746	49.70	250.00
86748	49.70	250.00
86750	49.70	250.00
86753	49.40	250.00
86755	49.50	250.00
86757	49.50	250.00
86759	47.70	240.00
86762	48.90	246.00
86764	48.70	246.00
86766	49.80	250.00
86769	49.80	250.00
86771	49.90	242.00
86773	49.00	246.00
86775	48.10	250.00
86778	49.70	250.00
86780	49.10	246.00
86782	48.10	242.00
86785	49.60	250.00
86787	48.00	242.00
86789	49.60	250.00
86791	49.20	250.00
86794	49.00	246.00
86796	49.20	250.00
86798	48.50	242.00
86801	49.30	246.00
86803	48.00	250.00
86805	49.00	246.00
86807	49.60	250.00
86810	48.70	246.00
86812	49.60	250.00
86814	49.00	246.00
86817	49.20	250.00
86819	49.20	250.00
86821	49.20	250.00
86824	49.70	250.00
86826	47.40	240.00
86828	49.40	250.00
86830	49.40	252.00
86833	50.00	240.00
86835	49.20	246.00
86837	48.60	246.00
86840	49.00	246.00
86842	49.70	250.00
86844	49.30	250.00
86846	49.70	250.00
86849	48.10	242.00
86851	49.60	250.00
86853	49.50	250.00
86856	49.30	250.00
86858	48.80	246.00
86860	49.00	246.00
86862	49.10	250.00
86865	48.00	250.00
86867	49.60	252.00
86869	49.80	250.00
86872	47.80	240.00
86874	49.50	250.00
86876	48.80	246.00
86879	49.20	250.00
86881	49.10	246.00
86883	49.30	250.00
86885	49.80	250.00
86888	48.70	250.00
86890	49.50	250.00
86892	47.90	250.00
86895	49.30	242.00
86897	49.50	250.00
86899	47.80	240.00
86901	48.90	246.00
86904	49.20	250.00
86906	49.70	250.00
86908	49.70	250.00
86911	48.50	242.00
86913	49.20	250.00
86915	47.70	246.00
86918	49.60	246.00
86920	49.30	250.00
86922	49.10	240.00
86924	49.30	250.00
86927	49.90	252.00
86929	49.70	250.00
86931	49.30	250.00
86934	48.40	242.00
86936	49.20	246.00
86938	47.80	240.00
86940	49.00	246.00
86943	49.00	246.00
86945	49.00	242.00
86947	50.00	250.00
86950	49.60	252.00
86952	49.80	250.00
86954	49.00	246.00
86956	49.00	246.00
86959	49.00	246.00
86961	48.00	242.00
86963	49.30	250.00
86966	49.40	250.00
86968	49.80	250.00
86970	49.80	250.00
86973	49.30	250.00
86975	49.60	250.00
86977	47.00	246.00
86979	49.00	246.00
86982	49.00	250.00
86984	48.30	242.00
86986	49.40	250.00
86989	48.70	246.00
86991	49.20	250.00
86993	49.50	250.00
86995	49.00	246.00
86998	49.00	246.00
87000	47.60	240.00
87002	49.10	250.00
87005	49.00	250.00
87007	49.60	242.00
87009	49.50	250.00
87011	49.30	242.00
87014	49.40	250.00
87016	49.40	250.00
87018	49.50	250.00
87021	49.10	246.00
87023	47.90	242.00
87025	50.00	252.00
87027	48.50	242.00
87030	49.60	250.00
87032	49.40	250.00
87034	49.40	242.00
87037	49.50	250.00
87039	48.40	250.00
87041	49.20	246.00
87044	49.30	250.00
87046	49.70	250.00
87048	49.60	250.00
87050	48.30	242.00
87053	49.30	250.00
87055	49.20	250.00
87057	49.50	250.00
87060	49.20	246.00
87062	49.10	250.00
87064	49.40	250.00
87066	47.80	250.00
87069	50.00	250.00
87071	49.30	250.00
87073	47.50	240.00
87076	49.10	246.00
87078	49.20	250.00
87080	49.40	250.00
87083	49.20	246.00
87085	48.80	246.00
87087	49.60	250.00
87089	48.50	252.00
87092	49.50	250.00
87094	49.40	246.00
87096	49.00	240.00
87099	49.10	246.00
87101	49.70	250.00
87103	49.50	250.00
87105	49.30	250.00
87108	49.50	250.00
87110	49.70	250.00
87112	47.90	240.00
87115	49.20	250.00
87117	48.70	246.00
87119	49.20	240.00
87121	49.20	250.00
87124	49.40	246.00
87126	49.40	250.00
87128	47.70	250.00
87131	49.40	250.00
87133	49.80	250.00
87135	47.50	240.00
87138	49.20	250.00
87140	48.40	242.00
87142	49.30	250.00
87144	50.10	252.00
87147	49.60	250.00
87149	49.30	250.00
87151	48.40	250.00
87154	49.00	250.00
87156	48.40	246.00
87158	48.30	242.00
87160	49.50	250.00
87163	47.90	242.00
87165	49.90	252.00
87167	49.80	250.00
87170	49.70	250.00
87172	49.30	250.00
87174	48.70	246.00
87176	49.50	250.00
87179	48.00	250.00
87181	49.00	246.00
87183	49.40	250.00
87186	49.30	242.00
87188	49.90	252.00
87190	49.70	250.00
87193	49.40	250.00
87195	49.20	250.00
87197	49.40	250.00
87199	49.30	250.00
87202	47.60	240.00
87204	49.40	250.00
87206	49.20	250.00
87209	50.10	242.00
87211	50.10	250.00
87213	49.10	246.00
87215	49.20	250.00
87218	49.60	250.00
87220	49.30	250.00
87222	49.40	250.00
87225	47.50	240.00
87227	50.00	252.00
87229	49.90	252.00
87231	49.80	250.00
87234	49.50	246.00
87236	48.50	250.00
87238	49.10	250.00
87241	48.00	250.00
87243	49.30	250.00
87245	49.50	246.00
87248	47.70	240.00
87250	49.40	250.00
87252	49.70	250.00
87254	49.30	250.00
87257	48.80	246.00
87259	48.90	246.00
87261	49.50	250.00
87264	47.50	250.00
87266	49.60	250.00
87268	49.20	250.00
87270	49.30	242.00
87273	49.70	250.00
87275	48.60	246.00
87277	48.90	246.00
87280	49.10	246.00
87282	49.20	250.00
87284	49.60	250.00
87286	48.00	242.00
87289	49.30	250.00
87291	48.90	246.00
87293	49.40	246.00
87296	49.70	250.00
87298	49.30	242.00
87300	49.00	250.00
87302	48.30	250.00
87305	49.40	250.00
87307	49.60	250.00
87309	48.80	246.00
87312	49.40	250.00
87314	48.00	242.00
87316	49.60	250.00
87319	49.30	250.00
87321	49.10	246.00
87323	49.10	250.00
87325	48.80	250.00
87328	50.30	250.00
87330	47.70	250.00
87332	48.50	242.00
87335	49.20	250.00
87337	48.00	242.00
87339	49.30	250.00
87341	49.10	246.00
87344	49.00	246.00
87346	49.30	250.00
87348	49.70	250.00
87351	49.80	250.00
87353	47.70	246.00
87355	49.30	246.00
87358	49.20	250.00
87360	49.50	240.00
87362	49.50	250.00
87364	49.20	250.00
87367	49.30	250.00
87369	49.80	250.00
87371	49.40	250.00
87374	49.60	250.00
87376	47.30	240.00
87378	49.10	246.00
87380	49.10	250.00
87383	49.30	240.00
87385	49.60	246.00
87387	49.40	246.00
87390	49.40	250.00
87392	49.70	250.00
87394	49.10	246.00
87396	48.60	246.00
87399	47.70	240.00
87401	49.70	250.00
87403	48.70	246.00
87406	49.80	250.00
87408	49.50	250.00
87410	49.30	242.00
87413	50.00	250.00
87415	48.30	250.00
87417	49.30	246.00
87419	47.40	246.00
87422	48.60	246.00
87424	49.80	252.00
87426	48.50	242.00
87429	49.50	250.00
87431	49.80	250.00
87433	49.20	250.00
87435	49.40	250.00
87438	48.70	250.00
87440	49.00	246.00
87442	47.60	250.00
87445	49.80	250.00
87447	49.60	250.00
87449	48.00	242.00
87451	49.50	250.00
87454	49.60	250.00
87456	49.10	246.00
87458	49.40	250.00
87461	48.90	246.00
87463	49.30	250.00
87465	47.70	240.00
87468	50.20	250.00
87470	49.80	252.00
87472	49.00	240.00
87474	49.50	246.00
87477	49.00	250.00
87479	49.50	250.00
87481	49.30	250.00
87484	49.10	246.00
87486	49.60	250.00
87488	48.30	242.00
87490	49.60	250.00
87493	49.10	246.00
87495	49.10	246.00
87497	49.30	250.00
87500	49.60	242.00
87502	49.10	250.00
87504	47.70	246.00
87506	49.30	250.00
87509	50.00	252.00
87511	48.20	242.00
87513	49.30	250.00
87516	47.80	240.00
87518	49.00	246.00
87520	49.60	250.00
87522	49.10	246.00
87525	49.50	250.00
87527	48.50	250.00
87529	49.70	250.00
87532	48.60	250.00
87534	49.50	246.00
87536	49.00	246.00
87539	47.80	240.00
87541	49.70	250.00
87543	49.50	250.00
87545	49.70	250.00
87548	49.50	250.00
87550	49.00	246.00
87552	49.80	250.00
87555	47.80	246.00
87557	49.30	242.00
87559	48.90	246.00
87561	49.20	240.00
87564	50.10	250.00
87566	49.60	250.00
87568	49.40	250.00
87571	49.90	252.00
87573	49.00	246.00
87575	49.20	250.00
87577	47.60	240.00
87580	48.70	246.00
87582	49.00	246.00
87584	49.90	242.00
87587	49.80	250.00
87589	49.40	250.00
87591	49.40	250.00
87594	47.90	250.00
87596	49.00	246.00
87598	49.30	250.00
87600	47.20	236.00
87603	49.40	250.00
87605	49.50	250.00
87607	50.10	252.00
87610	49.60	250.00
87612	49.00	246.00
87614	49.20	246.00
87616	47.30	250.00
87619	49.60	250.00
87621	48.80	250.00
87623	47.90	240.00
87626	49.40	250.00
87628	49.70	250.00
87630	49.90	252.00
87633	49.40	250.00
87635	49.10	246.00
87637	49.00	246.00
87639	48.60	246.00
87642	49.40	250.00
87644	48.30	246.00
87646	49.50	242.00
87649	49.60	252.00
87651	50.20	242.00
87653	49.40	250.00
87655	49.20	250.00
87658	49.00	246.00
87660	49.60	250.00
87662	48.50	246.00
87665	49.60	250.00
87667	48.00	242.00
87669	50.20	252.00
87671	49.80	250.00
87674	49.30	240.00
87676	49.20	246.00
87678	48.70	246.00
87681	49.10	250.00
87683	49.50	250.00
87685	49.20	250.00
87688	49.20	250.00
87690	48.00	242.00
87692	49.80	250.00
87694	49.00	246.00
87697	49.30	250.00
87699	49.00	246.00
87701	48.70	250.00
87704	49.70	252.00
87706	48.10	250.00
87708	49.70	246.00
87710	49.50	250.00
87713	47.80	240.00
87715	49.20	250.00
87717	49.10	246.00
87720	49.00	246.00
87722	49.20	250.00
87724	49.60	250.00
87726	49.70	250.00
87729	48.10	250.00
87731	49.00	250.00
87733	49.00	246.00
87736	49.40	240.00
87738	49.30	246.00
87740	48.70	246.00
87743	49.40	250.00
87745	49.30	250.00
87747	49.70	250.00
87749	49.70	250.00
87752	47.80	240.00
87754	49.00	246.00
87756	47.90	242.00
87759	49.00	242.00
87761	49.10	250.00
87763	48.80	242.00
87765	49.70	250.00
87768	48.40	252.00
87770	50.10	252.00
87772	49.30	250.00
87775	48.00	242.00
87777	49.00	246.00
87779	48.10	242.00
87781	49.40	250.00
87784	49.10	246.00
87786	49.40	250.00
